age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
36.0,management,single,tertiary,no,4.0,yes,no,cellular,7.0,may,855.0,2.0,342.0,1.0,failure,yes
35.0,management,single,tertiary,no,1618.0,yes,yes,cellular,7.0,may,542.0,1.0,-1.0,0.0,unknown,yes
35.0,services,,secondary,,544.0,yes,no,cellular,7.0,may,91.0,1.0,345.0,2.0,failure,no
27.0,technician,,,no,905.0,yes,yes,cellular,7.0,may,245.0,1.0,-1.0,0.0,unknown,no
39.0,management,single,,no,4239.0,yes,no,,7.0,may,40.0,1.0,-1.0,,,no
44.0,blue-collar,divorced,primary,no,-57.0,yes,no,cellular,7.0,may,234.0,1.0,356.0,2.0,failure,no
38.0,,,primary,no,-786.0,yes,no,cellular,7.0,may,126.0,1.0,-1.0,0.0,unknown,no
32.0,blue-collar,married,secondary,no,428.0,yes,no,cellular,7.0,may,93.0,1.0,363.0,1.0,failure,no
34.0,technician,married,secondary,no,-1490.0,yes,yes,cellular,7.0,may,219.0,1.0,-1.0,0.0,unknown,no
32.0,blue-collar,married,primary,no,39.0,yes,no,cellular,7.0,may,128.0,1.0,-1.0,0.0,unknown,no
,services,single,secondary,no,-271.0,yes,no,cellular,7.0,may,609.0,,337.0,1.0,success,yes
33.0,entrepreneur,married,tertiary,no,2179.0,yes,yes,cellular,,may,217.0,1.0,167.0,2.0,other,no
33.0,services,single,secondary,no,358.0,yes,no,cellular,7.0,may,302.0,1.0,356.0,3.0,failure,no
26.0,blue-collar,single,secondary,no,2.0,yes,no,cellular,7.0,may,223.0,1.0,-1.0,,,no
31.0,blue-collar,single,secondary,no,11639.0,yes,no,cellular,7.0,may,1191.0,1.0,-1.0,0.0,unknown,no
,entrepreneur,divorced,secondary,no,-271.0,yes,no,cellular,7.0,may,406.0,1.0,-1.0,0.0,unknown,no
55.0,blue-collar,divorced,secondary,no,,yes,no,cellular,7.0,may,36.0,3.0,-1.0,,,no
,technician,single,secondary,no,64.0,yes,no,cellular,7.0,may,16.0,1.0,-1.0,0.0,unknown,no
37.0,management,married,tertiary,,502.0,yes,no,cellular,7.0,may,551.0,1.0,351.0,1.0,failure,no
23.0,technician,single,secondary,no,4659.0,,no,cellular,7.0,may,158.0,1.0,318.0,4.0,failure,no
24.0,admin.,married,secondary,no,61.0,yes,yes,cellular,7.0,may,278.0,1.0,343.0,2.0,other,no
41.0,blue-collar,married,primary,no,6596.0,yes,no,cellular,7.0,may,192.0,1.0,168.0,1.0,failure,no
58.0,retired,married,tertiary,no,138.0,no,no,cellular,7.0,may,143.0,1.0,346.0,5.0,failure,no
32.0,blue-collar,,primary,no,,yes,yes,cellular,7.0,may,273.0,1.0,-1.0,0.0,unknown,no
58.0,management,married,primary,no,1052.0,yes,no,cellular,7.0,may,,1.0,359.0,4.0,failure,no
25.0,,,secondary,,-392.0,yes,no,cellular,7.0,may,346.0,1.0,-1.0,0.0,unknown,no
36.0,entrepreneur,married,tertiary,no,4576.0,yes,no,cellular,7.0,may,272.0,1.0,,0.0,unknown,no
,services,single,secondary,no,0.0,yes,no,cellular,7.0,,,,-1.0,0.0,unknown,no
46.0,management,married,secondary,no,1363.0,yes,yes,,7.0,may,60.0,4.0,-1.0,0.0,unknown,no
47.0,services,married,unknown,no,12839.0,yes,no,cellular,7.0,may,,1.0,171.0,4.0,,no
45.0,technician,single,secondary,no,29.0,yes,no,cellular,7.0,may,86.0,1.0,367.0,,failure,no
,services,single,tertiary,no,1763.0,yes,no,cellular,,may,,2.0,-1.0,0.0,unknown,no
31.0,technician,single,secondary,,77.0,yes,,cellular,7.0,may,229.0,1.0,-1.0,0.0,unknown,no
25.0,,,secondary,no,520.0,yes,no,cellular,,,236.0,1.0,-1.0,0.0,unknown,no
54.0,technician,married,secondary,,6.0,yes,no,cellular,7.0,may,109.0,1.0,,1.0,failure,no
39.0,technician,,secondary,no,14.0,yes,no,cellular,7.0,may,72.0,1.0,-1.0,,unknown,no
44.0,technician,married,,no,78.0,,no,cellular,7.0,may,122.0,1.0,357.0,1.0,failure,no
31.0,blue-collar,single,secondary,no,1882.0,no,no,cellular,7.0,,529.0,2.0,,0.0,unknown,no
59.0,admin.,single,secondary,no,2166.0,yes,yes,cellular,7.0,may,,1.0,-1.0,0.0,unknown,yes
53.0,blue-collar,married,secondary,no,913.0,yes,no,cellular,7.0,may,213.0,1.0,288.0,1.0,failure,no
28.0,services,single,secondary,no,,yes,no,cellular,7.0,may,128.0,1.0,-1.0,0.0,unknown,
44.0,blue-collar,married,primary,no,4031.0,yes,no,cellular,7.0,may,983.0,4.0,-1.0,0.0,unknown,yes
39.0,technician,married,secondary,no,-475.0,,no,cellular,7.0,may,168.0,3.0,301.0,,failure,no
59.0,retired,,,no,599.0,yes,no,cellular,,may,,1.0,,0.0,unknown,no
51.0,entrepreneur,married,tertiary,no,228.0,yes,no,cellular,7.0,may,72.0,1.0,-1.0,,unknown,no
54.0,management,divorced,tertiary,no,0.0,yes,no,,7.0,may,199.0,1.0,297.0,3.0,failure,
37.0,blue-collar,single,secondary,no,2469.0,yes,no,cellular,7.0,may,232.0,1.0,-1.0,0.0,unknown,no
53.0,management,married,tertiary,,34230.0,yes,yes,cellular,7.0,may,279.0,1.0,358.0,9.0,other,no
57.0,management,married,tertiary,no,779.0,yes,no,cellular,7.0,may,282.0,1.0,367.0,1.0,failure,no
,blue-collar,,secondary,no,322.0,yes,no,cellular,,,63.0,1.0,-1.0,0.0,unknown,no
51.0,services,married,unknown,no,6.0,yes,no,,7.0,may,282.0,1.0,-1.0,0.0,unknown,no
51.0,retired,married,primary,no,670.0,yes,no,cellular,7.0,may,391.0,1.0,-1.0,0.0,unknown,no
47.0,technician,divorced,tertiary,no,477.0,yes,no,telephone,7.0,may,973.0,1.0,366.0,1.0,,no
41.0,management,married,tertiary,no,1072.0,yes,no,,7.0,may,199.0,1.0,-1.0,0.0,,no
37.0,management,married,tertiary,no,64.0,no,no,cellular,7.0,may,219.0,1.0,295.0,,failure,no
53.0,admin.,single,primary,no,0.0,yes,no,cellular,7.0,may,176.0,1.0,,5.0,,
,blue-collar,married,secondary,no,7.0,yes,yes,cellular,7.0,may,336.0,1.0,-1.0,0.0,unknown,
,services,single,secondary,,-278.0,yes,no,cellular,7.0,may,17.0,5.0,360.0,3.0,failure,no
48.0,blue-collar,married,secondary,yes,0.0,yes,yes,cellular,7.0,may,275.0,1.0,-1.0,,unknown,no
,technician,married,secondary,no,399.0,yes,no,cellular,7.0,may,143.0,1.0,-1.0,0.0,unknown,
30.0,,single,secondary,no,359.0,yes,no,cellular,7.0,,,1.0,303.0,1.0,failure,no
57.0,self-employed,married,tertiary,no,192.0,yes,no,cellular,7.0,may,320.0,1.0,-1.0,0.0,unknown,no
47.0,blue-collar,,secondary,no,25.0,yes,no,cellular,7.0,may,166.0,1.0,-1.0,0.0,,
36.0,management,single,tertiary,no,1804.0,no,no,cellular,7.0,may,,1.0,366.0,1.0,other,no
29.0,admin.,,secondary,no,428.0,yes,yes,cellular,7.0,may,54.0,1.0,345.0,2.0,failure,no
37.0,blue-collar,married,primary,no,223.0,yes,no,cellular,7.0,may,569.0,1.0,297.0,3.0,failure,no
58.0,services,married,secondary,,2745.0,yes,no,cellular,7.0,may,161.0,1.0,324.0,2.0,failure,no
53.0,self-employed,married,secondary,no,1066.0,yes,no,cellular,7.0,may,57.0,2.0,170.0,4.0,failure,no
44.0,services,,secondary,no,191.0,yes,yes,cellular,7.0,may,490.0,1.0,-1.0,0.0,unknown,no
24.0,admin.,,secondary,no,,,,,7.0,may,59.0,1.0,-1.0,0.0,unknown,no
51.0,entrepreneur,married,secondary,no,0.0,yes,no,cellular,7.0,may,158.0,,300.0,2.0,failure,no
54.0,management,married,tertiary,no,8509.0,yes,no,cellular,7.0,may,147.0,1.0,-1.0,0.0,unknown,no
48.0,technician,,secondary,no,-938.0,,,cellular,7.0,may,134.0,1.0,344.0,2.0,failure,no
46.0,technician,divorced,secondary,,-1034.0,yes,yes,cellular,7.0,may,195.0,1.0,-1.0,0.0,unknown,no
,management,single,tertiary,no,-307.0,yes,yes,cellular,7.0,may,447.0,,346.0,,failure,no
29.0,blue-collar,single,secondary,no,2891.0,yes,no,,7.0,may,293.0,1.0,-1.0,0.0,unknown,no
31.0,technician,married,secondary,,504.0,yes,yes,cellular,7.0,may,52.0,2.0,-1.0,0.0,unknown,no
34.0,technician,divorced,,no,,yes,no,cellular,7.0,may,130.0,2.0,167.0,5.0,failure,no
31.0,blue-collar,,secondary,no,0.0,,no,,7.0,may,113.0,2.0,345.0,1.0,other,no
,,divorced,secondary,,72.0,yes,yes,cellular,7.0,,263.0,1.0,357.0,4.0,,no
41.0,housemaid,married,primary,no,322.0,no,no,cellular,7.0,may,105.0,1.0,324.0,2.0,failure,no
42.0,blue-collar,,secondary,no,2044.0,yes,yes,,7.0,may,155.0,,282.0,5.0,failure,no
29.0,blue-collar,single,secondary,no,43.0,,,cellular,,may,142.0,1.0,353.0,,failure,
42.0,services,single,secondary,no,2348.0,yes,no,cellular,7.0,,,2.0,-1.0,,,
35.0,blue-collar,married,,no,682.0,yes,no,cellular,7.0,may,141.0,1.0,-1.0,0.0,unknown,no
42.0,admin.,,secondary,no,874.0,yes,no,,7.0,may,176.0,1.0,287.0,2.0,other,no
38.0,blue-collar,married,primary,no,1.0,yes,no,cellular,,may,154.0,1.0,-1.0,,unknown,no
37.0,management,single,tertiary,no,,yes,no,cellular,7.0,may,77.0,1.0,-1.0,,unknown,no
40.0,technician,single,secondary,no,1001.0,yes,yes,cellular,7.0,may,148.0,1.0,,0.0,unknown,no
,blue-collar,married,secondary,,16.0,yes,no,cellular,7.0,may,290.0,1.0,356.0,11.0,failure,no
45.0,,married,tertiary,no,0.0,yes,no,telephone,7.0,may,309.0,,-1.0,0.0,unknown,no
39.0,technician,single,tertiary,no,741.0,yes,no,cellular,7.0,may,69.0,1.0,-1.0,0.0,unknown,no
28.0,blue-collar,married,secondary,no,-470.0,yes,no,cellular,7.0,may,275.0,2.0,-1.0,0.0,unknown,no
28.0,management,single,tertiary,no,682.0,yes,no,,7.0,may,79.0,1.0,-1.0,0.0,unknown,no
28.0,blue-collar,married,secondary,no,922.0,yes,no,cellular,7.0,may,226.0,1.0,339.0,1.0,other,no
47.0,blue-collar,,primary,no,328.0,yes,no,cellular,7.0,may,,1.0,-1.0,0.0,unknown,no
,,single,secondary,no,122.0,,no,cellular,,may,481.0,2.0,,0.0,unknown,yes
46.0,,married,secondary,no,21.0,yes,no,cellular,7.0,may,124.0,1.0,338.0,2.0,failure,no
35.0,technician,single,secondary,no,1467.0,yes,yes,cellular,7.0,may,381.0,1.0,-1.0,,unknown,no
43.0,blue-collar,divorced,primary,no,1234.0,yes,no,cellular,7.0,may,307.0,1.0,-1.0,0.0,unknown,no
51.0,blue-collar,divorced,primary,no,57.0,yes,yes,cellular,7.0,may,,1.0,-1.0,0.0,unknown,no
27.0,student,single,tertiary,no,37.0,yes,no,cellular,7.0,may,,1.0,364.0,1.0,failure,
23.0,blue-collar,,secondary,no,537.0,yes,no,cellular,7.0,may,172.0,1.0,353.0,2.0,other,no
47.0,blue-collar,married,primary,no,206.0,yes,yes,cellular,7.0,,118.0,1.0,-1.0,0.0,unknown,no
50.0,management,married,secondary,no,,yes,yes,,7.0,may,55.0,1.0,-1.0,0.0,unknown,no
,technician,single,,no,5365.0,yes,,cellular,7.0,may,412.0,2.0,-1.0,,unknown,no
57.0,retired,married,secondary,no,,yes,no,cellular,7.0,may,361.0,1.0,-1.0,0.0,unknown,no
30.0,blue-collar,married,secondary,no,-109.0,yes,yes,cellular,,may,160.0,4.0,-1.0,0.0,unknown,no
,entrepreneur,married,secondary,no,393.0,yes,,cellular,7.0,may,174.0,1.0,293.0,3.0,failure,no
47.0,services,married,secondary,no,278.0,yes,no,cellular,7.0,may,51.0,1.0,366.0,1.0,other,no
50.0,services,married,,no,5024.0,yes,yes,cellular,7.0,may,661.0,1.0,267.0,,other,yes
34.0,blue-collar,married,unknown,no,0.0,yes,no,cellular,7.0,,183.0,1.0,-1.0,0.0,unknown,no
48.0,services,married,secondary,no,1323.0,yes,yes,cellular,7.0,,99.0,1.0,-1.0,0.0,unknown,no
55.0,services,married,secondary,no,0.0,no,no,cellular,7.0,may,110.0,1.0,-1.0,0.0,,no
51.0,services,married,secondary,no,1703.0,yes,no,cellular,7.0,may,101.0,1.0,-1.0,0.0,unknown,no
43.0,blue-collar,single,primary,,181.0,yes,no,cellular,7.0,may,174.0,1.0,343.0,2.0,failure,no
53.0,blue-collar,married,secondary,no,148.0,yes,no,cellular,7.0,may,66.0,1.0,359.0,1.0,failure,no
40.0,blue-collar,married,primary,no,32.0,yes,no,cellular,7.0,may,102.0,1.0,-1.0,0.0,unknown,no
51.0,blue-collar,married,secondary,no,160.0,yes,no,cellular,7.0,may,136.0,1.0,359.0,1.0,failure,
49.0,technician,married,secondary,no,0.0,yes,,cellular,7.0,may,190.0,1.0,276.0,1.0,other,no
36.0,,married,secondary,no,0.0,yes,no,,,,332.0,1.0,-1.0,0.0,unknown,
44.0,services,married,,no,3.0,yes,no,cellular,7.0,may,228.0,1.0,-1.0,0.0,unknown,no
54.0,blue-collar,married,primary,no,6242.0,yes,no,cellular,7.0,may,162.0,1.0,-1.0,0.0,unknown,no
50.0,services,divorced,,no,339.0,,no,cellular,,may,43.0,3.0,-1.0,0.0,unknown,no
51.0,technician,married,secondary,no,-1944.0,yes,no,cellular,7.0,may,,1.0,-1.0,0.0,,
,blue-collar,married,secondary,no,2854.0,yes,no,cellular,7.0,may,312.0,1.0,-1.0,0.0,unknown,no
41.0,technician,married,secondary,no,77.0,yes,no,cellular,7.0,may,56.0,1.0,-1.0,0.0,unknown,no
32.0,,married,tertiary,no,1544.0,yes,,cellular,7.0,may,265.0,1.0,,0.0,unknown,no
35.0,blue-collar,single,secondary,no,2227.0,yes,,cellular,7.0,may,219.0,1.0,,0.0,unknown,no
32.0,blue-collar,single,secondary,no,-219.0,yes,,cellular,7.0,may,446.0,6.0,,,failure,no
30.0,entrepreneur,,secondary,yes,-388.0,yes,no,cellular,7.0,may,263.0,1.0,293.0,3.0,failure,no
40.0,blue-collar,,secondary,no,0.0,yes,no,cellular,7.0,may,135.0,1.0,-1.0,0.0,unknown,no
,,married,unknown,no,,yes,no,cellular,,may,57.0,1.0,,2.0,failure,no
31.0,technician,single,secondary,no,656.0,yes,,cellular,7.0,may,158.0,1.0,275.0,1.0,other,no
40.0,blue-collar,married,secondary,no,1938.0,,,cellular,7.0,may,228.0,1.0,-1.0,0.0,unknown,no
51.0,admin.,married,secondary,no,,no,no,cellular,7.0,may,476.0,1.0,352.0,1.0,other,yes
38.0,technician,married,secondary,no,0.0,yes,yes,cellular,7.0,,193.0,2.0,296.0,5.0,other,no
,blue-collar,married,secondary,,2095.0,yes,no,cellular,7.0,may,122.0,2.0,-1.0,0.0,unknown,no
55.0,blue-collar,married,primary,no,,yes,no,cellular,7.0,may,247.0,1.0,-1.0,0.0,unknown,
,blue-collar,married,secondary,no,489.0,yes,no,cellular,7.0,,103.0,2.0,349.0,4.0,failure,no
34.0,technician,divorced,secondary,no,592.0,yes,,cellular,,may,67.0,3.0,-1.0,0.0,unknown,no
25.0,services,married,secondary,no,51.0,yes,yes,cellular,7.0,may,159.0,2.0,357.0,,failure,no
35.0,admin.,married,secondary,,0.0,yes,no,cellular,7.0,may,121.0,2.0,-1.0,0.0,unknown,no
28.0,services,married,secondary,no,15.0,,no,cellular,7.0,,,2.0,356.0,1.0,failure,no
,admin.,single,secondary,no,-101.0,yes,no,cellular,7.0,may,101.0,1.0,301.0,1.0,failure,
34.0,management,married,tertiary,no,676.0,no,no,cellular,7.0,may,,1.0,177.0,1.0,success,no
60.0,blue-collar,married,unknown,no,2090.0,yes,no,cellular,7.0,may,957.0,2.0,-1.0,,unknown,yes
,blue-collar,married,secondary,,,yes,no,cellular,7.0,may,,1.0,-1.0,0.0,unknown,no
34.0,services,married,secondary,no,-99.0,yes,yes,cellular,7.0,,258.0,,-1.0,0.0,unknown,no
33.0,blue-collar,married,secondary,no,478.0,yes,no,cellular,7.0,may,349.0,1.0,,1.0,failure,no
28.0,technician,single,,no,618.0,yes,no,cellular,7.0,may,281.0,1.0,-1.0,0.0,unknown,no
51.0,services,,tertiary,no,218.0,yes,no,cellular,7.0,may,154.0,3.0,363.0,2.0,failure,no
59.0,management,divorced,tertiary,yes,-23.0,yes,no,telephone,7.0,may,287.0,2.0,-1.0,0.0,unknown,no
28.0,,married,secondary,,7449.0,yes,no,cellular,,may,193.0,1.0,-1.0,0.0,,no
31.0,technician,single,,no,1626.0,no,no,cellular,7.0,may,356.0,2.0,286.0,3.0,failure,no
30.0,management,single,tertiary,no,492.0,yes,no,cellular,7.0,may,94.0,,-1.0,0.0,unknown,no
,technician,single,tertiary,no,757.0,yes,no,cellular,7.0,,122.0,2.0,,0.0,unknown,no
47.0,blue-collar,divorced,primary,no,223.0,yes,no,telephone,7.0,may,140.0,2.0,-1.0,0.0,unknown,
56.0,blue-collar,married,unknown,no,982.0,yes,yes,cellular,7.0,may,135.0,2.0,-1.0,0.0,,no
44.0,management,,tertiary,no,430.0,no,no,cellular,7.0,may,,2.0,171.0,2.0,,no
31.0,management,single,secondary,no,202.0,yes,no,,7.0,may,,1.0,,0.0,unknown,no
32.0,blue-collar,,primary,,216.0,,no,cellular,7.0,may,87.0,2.0,351.0,1.0,success,no
43.0,blue-collar,divorced,secondary,no,-91.0,yes,yes,cellular,7.0,may,92.0,3.0,167.0,4.0,other,
51.0,,married,secondary,no,753.0,yes,no,cellular,7.0,,,2.0,-1.0,0.0,unknown,no
23.0,technician,single,unknown,,231.0,yes,no,cellular,7.0,may,560.0,3.0,367.0,1.0,other,no
31.0,entrepreneur,single,,no,734.0,yes,no,,7.0,may,295.0,1.0,,,other,no
36.0,admin.,single,secondary,no,,yes,no,,7.0,may,473.0,2.0,-1.0,0.0,unknown,no
40.0,unemployed,divorced,secondary,no,193.0,yes,no,cellular,7.0,may,195.0,1.0,357.0,1.0,failure,
28.0,blue-collar,single,primary,no,553.0,yes,no,cellular,7.0,may,225.0,3.0,321.0,3.0,failure,no
24.0,technician,single,secondary,no,1371.0,yes,yes,cellular,7.0,may,166.0,,-1.0,,unknown,no
53.0,blue-collar,single,unknown,no,160.0,yes,no,cellular,7.0,may,589.0,2.0,-1.0,0.0,unknown,no
,services,married,primary,,2386.0,yes,no,cellular,7.0,may,228.0,2.0,,0.0,unknown,no
,management,divorced,tertiary,yes,-1.0,yes,yes,cellular,7.0,may,101.0,1.0,349.0,1.0,failure,no
25.0,,,primary,no,758.0,yes,,cellular,7.0,may,,,357.0,,failure,
25.0,student,single,tertiary,no,0.0,yes,no,cellular,7.0,may,178.0,1.0,-1.0,0.0,unknown,no
50.0,self-employed,single,secondary,no,766.0,yes,no,cellular,7.0,may,253.0,2.0,304.0,4.0,failure,no
29.0,technician,single,tertiary,no,0.0,yes,no,cellular,7.0,may,347.0,2.0,337.0,6.0,failure,yes
48.0,,,secondary,no,368.0,yes,,telephone,7.0,may,430.0,2.0,367.0,,failure,no
36.0,blue-collar,married,primary,no,,yes,,cellular,7.0,may,100.0,,358.0,1.0,failure,no
43.0,management,married,,no,1429.0,yes,no,cellular,7.0,may,1030.0,1.0,169.0,3.0,success,yes
31.0,management,single,tertiary,no,0.0,yes,no,,7.0,may,45.0,1.0,22.0,2.0,failure,no
38.0,services,married,primary,no,0.0,yes,,cellular,7.0,may,127.0,1.0,171.0,2.0,other,no
,management,single,tertiary,no,405.0,yes,no,,7.0,may,129.0,2.0,-1.0,0.0,unknown,no
36.0,management,single,tertiary,no,243.0,yes,no,,7.0,may,160.0,2.0,360.0,3.0,failure,no
53.0,admin.,divorced,secondary,no,26.0,,no,cellular,7.0,may,56.0,,359.0,1.0,,no
40.0,blue-collar,married,secondary,no,356.0,,yes,cellular,7.0,may,1254.0,3.0,365.0,,failure,no
31.0,admin.,single,secondary,no,0.0,yes,no,cellular,7.0,may,895.0,,295.0,2.0,failure,yes
53.0,entrepreneur,married,secondary,no,162.0,yes,no,cellular,7.0,may,,2.0,-1.0,0.0,unknown,no
45.0,blue-collar,married,secondary,no,54.0,yes,no,,7.0,,279.0,1.0,367.0,1.0,failure,no
48.0,management,divorced,secondary,no,122.0,yes,no,,7.0,may,325.0,1.0,-1.0,0.0,unknown,no
,technician,,secondary,,1753.0,,no,cellular,,may,539.0,,-1.0,0.0,unknown,no
43.0,blue-collar,married,unknown,no,175.0,no,no,cellular,7.0,may,54.0,1.0,-1.0,0.0,unknown,no
45.0,blue-collar,married,primary,,956.0,yes,no,cellular,7.0,may,643.0,1.0,-1.0,0.0,unknown,no
,blue-collar,single,secondary,no,311.0,yes,no,cellular,7.0,may,798.0,2.0,-1.0,0.0,unknown,yes
30.0,admin.,single,secondary,no,239.0,yes,no,,7.0,may,115.0,3.0,-1.0,0.0,unknown,
24.0,management,single,tertiary,no,1085.0,no,yes,cellular,,may,95.0,6.0,-1.0,0.0,unknown,no
42.0,admin.,single,secondary,no,2790.0,,,cellular,7.0,may,425.0,1.0,336.0,1.0,failure,no
27.0,blue-collar,single,secondary,no,4.0,yes,no,cellular,7.0,may,153.0,2.0,-1.0,0.0,unknown,no
35.0,blue-collar,,,no,142.0,yes,no,cellular,7.0,may,,2.0,168.0,1.0,failure,
,unemployed,divorced,tertiary,,530.0,yes,no,cellular,7.0,,57.0,1.0,-1.0,0.0,unknown,no
32.0,entrepreneur,married,secondary,no,-25.0,yes,no,cellular,7.0,may,243.0,2.0,,,unknown,no
46.0,blue-collar,married,secondary,no,4646.0,yes,no,cellular,7.0,may,33.0,3.0,,1.0,failure,no
38.0,self-employed,divorced,tertiary,no,1513.0,no,no,cellular,,may,330.0,1.0,342.0,1.0,,no
47.0,entrepreneur,single,tertiary,no,77.0,yes,yes,cellular,7.0,may,308.0,1.0,335.0,3.0,failure,no
47.0,management,married,,no,,,no,cellular,7.0,may,50.0,2.0,359.0,,failure,no
58.0,management,married,,,246.0,yes,no,cellular,7.0,may,245.0,2.0,288.0,2.0,failure,no
28.0,admin.,married,secondary,no,,yes,yes,cellular,7.0,may,247.0,2.0,349.0,2.0,failure,no
38.0,management,married,unknown,no,546.0,yes,no,,7.0,may,437.0,3.0,351.0,2.0,failure,no
27.0,student,single,secondary,no,8366.0,no,no,cellular,7.0,may,458.0,2.0,349.0,,other,no
43.0,unknown,,secondary,no,703.0,yes,no,cellular,7.0,may,96.0,3.0,,1.0,failure,no
28.0,admin.,single,secondary,no,,yes,no,cellular,7.0,may,404.0,2.0,,0.0,unknown,no
52.0,management,married,tertiary,no,-1224.0,yes,no,,,may,253.0,,,0.0,unknown,no
36.0,admin.,divorced,secondary,no,181.0,yes,no,cellular,7.0,may,271.0,2.0,-1.0,0.0,unknown,no
26.0,services,single,secondary,no,5533.0,yes,no,cellular,7.0,may,582.0,2.0,283.0,4.0,failure,no
42.0,,divorced,primary,yes,78.0,yes,no,cellular,7.0,may,227.0,2.0,-1.0,0.0,unknown,no
28.0,self-employed,single,tertiary,no,270.0,yes,no,cellular,,may,49.0,2.0,345.0,2.0,failure,no
35.0,blue-collar,married,primary,no,1033.0,yes,,cellular,,may,244.0,2.0,,0.0,unknown,no
,blue-collar,married,primary,no,162.0,yes,no,cellular,7.0,may,924.0,3.0,-1.0,0.0,unknown,no
27.0,,single,secondary,no,814.0,yes,no,cellular,,may,62.0,2.0,-1.0,0.0,unknown,no
43.0,management,married,tertiary,no,0.0,,no,,7.0,may,240.0,3.0,293.0,5.0,failure,
29.0,management,married,tertiary,no,,yes,no,cellular,7.0,may,,,-1.0,,unknown,no
28.0,technician,single,secondary,no,417.0,yes,yes,cellular,,may,,2.0,366.0,2.0,other,no
37.0,management,married,tertiary,no,19.0,yes,no,cellular,7.0,,580.0,2.0,-1.0,0.0,unknown,no
33.0,technician,divorced,secondary,no,2.0,yes,no,,7.0,may,600.0,2.0,330.0,17.0,failure,no
56.0,,married,secondary,no,264.0,yes,,cellular,7.0,,639.0,2.0,280.0,5.0,success,no
41.0,blue-collar,married,secondary,no,424.0,,no,cellular,7.0,may,83.0,,-1.0,0.0,unknown,no
33.0,admin.,married,secondary,no,543.0,yes,no,cellular,7.0,may,244.0,2.0,-1.0,0.0,unknown,no
28.0,self-employed,single,tertiary,no,75.0,yes,no,cellular,7.0,may,245.0,3.0,-1.0,0.0,unknown,no
,blue-collar,divorced,secondary,no,1145.0,yes,no,cellular,7.0,may,178.0,3.0,-1.0,0.0,unknown,no
24.0,technician,married,secondary,no,432.0,yes,no,cellular,7.0,may,212.0,2.0,-1.0,0.0,unknown,no
39.0,technician,divorced,secondary,,411.0,,no,cellular,7.0,may,17.0,2.0,-1.0,0.0,unknown,no
36.0,housemaid,married,,no,556.0,yes,no,cellular,7.0,,35.0,3.0,-1.0,0.0,unknown,no
33.0,services,,primary,no,0.0,yes,,cellular,7.0,may,227.0,2.0,-1.0,0.0,unknown,no
46.0,entrepreneur,married,tertiary,no,193.0,yes,no,cellular,7.0,may,201.0,8.0,-1.0,0.0,unknown,no
,blue-collar,married,primary,no,0.0,yes,yes,cellular,7.0,may,209.0,2.0,-1.0,0.0,unknown,no
38.0,technician,married,secondary,no,2000.0,yes,no,cellular,7.0,may,198.0,2.0,-1.0,0.0,unknown,no
34.0,admin.,,secondary,no,48.0,yes,no,cellular,7.0,may,1806.0,2.0,287.0,3.0,other,yes
,technician,single,secondary,no,105.0,yes,no,cellular,7.0,may,146.0,2.0,171.0,3.0,failure,no
27.0,blue-collar,single,secondary,yes,-717.0,yes,yes,cellular,7.0,may,202.0,2.0,349.0,1.0,other,no
31.0,admin.,,secondary,no,799.0,yes,no,cellular,7.0,may,,3.0,,0.0,unknown,no
,admin.,,secondary,no,0.0,yes,no,cellular,7.0,may,262.0,2.0,-1.0,0.0,unknown,no
,technician,single,unknown,no,460.0,yes,no,cellular,7.0,may,189.0,2.0,-1.0,0.0,unknown,no
23.0,housemaid,,tertiary,no,66.0,yes,no,cellular,7.0,may,1391.0,2.0,-1.0,0.0,unknown,yes
26.0,,married,secondary,no,13.0,yes,no,cellular,7.0,may,132.0,2.0,293.0,1.0,other,no
31.0,unemployed,single,tertiary,no,140.0,yes,no,telephone,7.0,,11.0,2.0,-1.0,0.0,unknown,
